"Unnamed: 0","annotation_id","annotator","created_at","date_created","id","lead_time","sentimenteffective","sentimentpet","sentimentprocess","sentimentrecycle","tweet","updated_at"
"",769,"1","2025-04-28T11:10:31.037174Z","Thu Apr 25 11:26:58 +0000 2024",1564,109.966,"Positive","Positive","Positive","Positive","Sejak 2018 Danone-AQUA melalui pendekatan ekonomi sirkular turut andil dalam menyukseskan komitmen pemerintah untuk mengurangi 70% sampah plastik di laut Indonesia pada tahun 2025. Ekonomi sirkular ala AQUA berfokus pada pemanfaatan limbah plastik sebagai bahan daur ulang ","2025-04-28T11:10:31.037174Z"
"",770,"1","2025-04-28T11:11:00.013506Z","Wed Jun 07 15:20:44 +0000 2023",1565,30.971,"Negative","Positive","Neutral","Positive","ADB tanda tangani pinjaman biru $44 2 juta dengan Alba Group utk membangun fasilitas daur ulang botol minuman polietilena tereftalat (PET) di Kendal Jawa Tengah guna kurangi limbah plastik laut di Indonesia. Klik ️ utk info lebih lengkap ","2025-04-28T11:11:06.234436Z"
"",771,"1","2025-04-28T11:11:19.057210Z","Tue Sep 24 08:31:43 +0000 2024",1566,8.338,"Negative","Negative","Negative","Negative","Exxon Dituduh 50 Tahun Bohongi Publik Soal Daur Ulang Plastik ","2025-04-28T11:11:19.057210Z"
"",772,"1","2025-04-28T11:11:50.645946Z","Tue Oct 29 13:18:14 +0000 2024",1567,8.251,"Positive","Positive","Positive","Positive","DANONE AQUA MENJADI PELOPOR Kemasan Ramah Lingkungan Di Tahun 1983 Lewat AQUA Galon Untuk Memastikan 70% Bisnisnya Sirkular. DANONE AQUA Ambil Langkah Besar Membantu Penyelesaian Sampah Plastik di Indonesia Dengan Meluncurkan AQUA Life Yang Terbuat Dari 100% Plastik Daur Ulang. ","2025-04-28T11:11:50.645946Z"
"",773,"1","2025-04-28T11:12:08.394129Z","Sat Jun 17 13:52:37 +0000 2023",1568,7.152,"Neutral","Positive","Neutral","Positive","Coca-Cola Luncurkan Botol Terbaru dari Plastik Daur Ulang ","2025-04-28T11:12:08.394129Z"
"",774,"1","2025-04-28T11:12:22.278826Z","Thu Sep 28 10:01:49 +0000 2023",1569,12.435,"Neutral","Neutral","Neutral","Positive","Kotak penyimpanan RYKTA lengkap dengan penutup dan terbuat dari plastik daur ulang. Material semi-transparan membuatmu dapat menyimpan dan menemukan barang dengan lebih mudah. Temukan di Toko IKEA terdekat  atau app IKEA #storage #kotakpenyimpanan ","2025-04-28T11:12:22.278826Z"
"",775,"1","2025-04-28T11:12:38.882877Z","Sat Jul 08 11:00:14 +0000 2023",1570,25.787999999999997,"Positive","Neutral","Neutral","Neutral","Bank Syariah Indonesia (BSI) sediakan 20 unit Reverse Vending Machine (RVM) atau mesin daur ulang botol plastik di area G20. Penempatan RVM tsb utk dukung transisi energi berkelanjutan. Selain itu penempatan RVM jg utk kurangi sampah plastik #BaliSustainableMovement2023 ","2025-04-28T14:01:13.600948Z"
"",776,"1","2025-04-28T11:16:14.637070Z","Mon Sep 18 13:00:01 +0000 2023",1571,214.838,"Negative","Positive","Positive","Positive","Saat ini sudah ada sekitar 227 perusahaan daur ulang sampah plastik di Indonesia. lndustri daur ulang plastik nasional ini diproyeksikan akan terus tumbuh. Namun ada kendala klasik mengadang bisnis yang bermanfaat buat lingkungan ini. ","2025-04-28T11:16:14.637070Z"
"",777,"1","2025-04-28T13:41:28.103118Z","Sat Jul 08 11:20:18 +0000 2023",1572,894.023,"Positive","Neutral","Neutral","Neutral","Setiap Kantor cabang BSI Nanti'y akn disediakn mesin daur ulang sampah plastik yg tlah terintegrasi dgn aplikasi plasticpay Cukup dgn menukar plastik scan barcode masyarakat memproleh poin yg dpt ditukar dgn merchandise dr BSI &amp; Plasticpay Indonesia #BaliSustainableMovement2023 ","2025-04-28T13:41:28.103118Z"
"",778,"1","2025-04-28T13:46:50.814919Z","Fri Apr 26 10:02:39 +0000 2024",1573,16.905,"Neutral","Negative","Neutral","Negative","Penggunaan Produk Plastik Hasil Daur Ulang Bisa Berisiko Bagi Kesehatan: #Sampahplastik masih menjadi persoalan dalam pengelolaan sampah di Indonesia yang sampai saat ini sulit terselesaikan. Pasalnya komponen plastik menjadi jenis sampah yang sulit  ","2025-04-28T13:46:55.454978Z"
"",779,"1","2025-04-28T14:01:01.082103Z","Sat Jul 08 11:03:21 +0000 2023",1574,755.362,"Positive","Neutral","Neutral","Positive","Bank Syariah Indonesia (BSI) sediakan 20 unit Reverse Vending Machine (RVM) atau mesin daur ulang botol plastik di area G20. Penempatan RVM tsb utk dukung transisi energi berkelanjutan #BaliSustainableMovement2023 ","2025-04-28T14:01:01.082103Z"
"",780,"1","2025-04-28T14:02:05.759708Z","Wed Sep 20 09:16:01 +0000 2023",1575,38.677,"Neutral","Positive","Positive","Positive","#Foto Karya seni berbentuk wajah Lionel Messi dibuat dengan menggunakan ribuan tutup botol plastik daur ulang. ","2025-04-28T14:02:05.759708Z"
"",781,"1","2025-04-28T14:03:07.995431Z","Wed Jun 05 03:57:12 +0000 2024",1576,90.482,"Negative","Negative","Neutral","Negative","Mengingat mandat pengolahan sampah plastik tidak lagi dikelola pemerintah provinsi gerakan pendauran ulang ini membutuhkan peran masyarakat. ","2025-04-28T14:04:18.684852Z"
"",782,"1","2025-04-28T14:04:26.998692Z","Wed Jul 05 06:40:00 +0000 2023",1577,5.948,"Positive","Positive","Neutral","Positive","Tim ilmuwan China berhasil kembangkan metode baru daur ulang plastik  ","2025-04-28T14:04:26.998692Z"
"",783,"1","2025-04-28T14:07:04.587500Z","Fri Jun 14 04:12:23 +0000 2024",1578,38.48,"Neutral","Neutral","Positive","Positive","Putu Eka Darmawan memutuskan berhenti sebagai bartender di sebuah kapal pesiar kemudian kembali ke Bali untuk menjadi pemulung dan berkutat dengan sampah plastik. Kini Eka telah mengekspor berbagai produk daur ulang plastik ke mancanegara. ","2025-04-28T14:07:04.587500Z"
"",784,"1","2025-04-28T14:07:22.271158Z","Thu Jun 13 13:13:13 +0000 2024",1579,16.646,"Positive","Neutral","Neutral","Neutral","Halo Sobat Laut Saat ini sedang berlangsung FGD Penyusunan Pedoman Pengelolaan Sampah Plastik dari Alat Penangkapan Ikan Ayo kembangkan industri daur ulang alat tangkap ikan di Indonesia yang masih minim ️ #ALDFG #marinedebris #tknpsl ","2025-04-28T14:07:22.271158Z"
"",785,"1","2025-04-28T14:17:40.734633Z","Wed Feb 08 07:44:34 +0000 2023",1580,156.864,"Positive","Positive","Neutral","Positive","PT Coca Cola Europasific Partners Indonesia menanamkan investasi sebesar Rp 55 miliar untuk membangun fasilitas daur ulang sampah plastik di kawasan industri Cikarang. ","2025-04-28T14:17:40.734633Z"
"",786,"1","2025-04-28T14:17:50.968241Z","Wed Feb 08 09:06:46 +0000 2023",1581,9.3,"Positive","Positive","Neutral","Positive","Pj. Bupati Bekasi @daniramdan0112 mendampingi Menteri Koordinator Bidang Kemaritiman dan Investasi Republik Indonesia Luhut Binsar Pandjaitan dalam rangka peresmian pabrik daur ulang botol plastik berjenis Polyethylene Terephthalate (PET). ","2025-04-28T14:17:50.968241Z"
"",787,"1","2025-04-28T14:22:14.468233Z","Sat Jul 08 11:36:20 +0000 2023",1582,262.76,"Positive","Neutral","Neutral","Positive","Setiap kantor cabang BSI nantinya akan di sediakan mesin daur ulang sampah plastik yg telah terintregasi dg aplikasi Plasticpay. Pada tahap awal BSI dan Plasticpay Indonesia akan menempatkan RVM di area publik. #BaliSustainableMovement2023 ","2025-04-28T14:22:14.468233Z"
"",788,"1","2025-04-28T14:25:06.944011Z","Wed Mar 20 09:34:32 +0000 2024",1583,171.141,"Neutral","Positive","Neutral","Positive","Jersey Teamnas Indonesia terbaik menurut saya adalah ini selain sangat memiliki nilai sangat kuat karena dibuat dari daur ulang botol plastik Jersey ini digunakan Teamnas yg disabotase sebagian elemen sepakbola Indonesia dari pengurus klub sampai supporter ","2025-04-28T14:25:06.944011Z"
"",789,"1","2025-04-28T14:43:44.883938Z","Sat Jan 21 06:00:31 +0000 2023",1584,1093.48,"Positive","Neutral","Positive","Positive","Para ilmuwan berhasil mengubah sampah plastik yang sulit di daur ulang dari Samudra Pasifik menjadi komponen utama untuk membuat obat-obatan. ","2025-04-28T14:43:44.883938Z"
"",790,"1","2025-04-28T14:56:16.171470Z","Wed Apr 17 05:15:08 +0000 2024",1585,749.792,"Positive","","Positive","Positive","Terinspirasi dari kesadaran akan lingkungan dan dibuat dari lingkungan. #Everydecisioncounts saat mengambil apa yang tersisa dari lingkungan dan merancangnya menjadi produk unggulan yang dibuat dari 60% plastik daur ulang (PCR). Acer Aspire Vero 16 adalah salah satunya. ","2025-04-28T14:56:16.171470Z"
"",791,"1","2025-04-28T15:08:42.514999Z","Sun May 28 08:43:26 +0000 2023",1586,684.249,"Positive","Neutral","Positive","Neutral","Market leader penyumbang sampah plastik terbesar di Indonesia mustinya perbanyak mbikin pabrik daur ulang sampah plastik kyk gini di setiap daerah.. Bukan malah mlakukan Greenwashing menutupi masalah  ","2025-04-28T15:08:42.514999Z"
"",792,"1","2025-04-28T15:10:48.774589Z","Mon Jun 05 05:34:10 +0000 2023",1587,125.263,"Neutral","Positive","Positive","Positive","8 Ide Daur Ulang Sampah Plastik yang Mudah Dibuat ","2025-04-28T15:10:48.774589Z"
"",793,"1","2025-04-28T15:11:50.385942Z","Tue Apr 01 10:52:10 +0000 2025",1588,60.935,"Negative","Neutral","Positive","Positive","@zuhdeee @ipunk_baik BubbleDeck mengurangi berat slab hingga 35% potensi hemat biaya ~10% dan memungkinkan bentang lebih panjang serta lebih ramah lingkungan dengan plastik daur ulang. Konstruksi lebih cepat tapi kekuatan geser lebih rendah perlu penyesuaian desain. Di Indonesia ada yang pakai","2025-04-28T15:11:54.643077Z"
"",794,"1","2025-04-28T15:14:06.733670Z","Mon Sep 11 01:40:21 +0000 2023",1589,15.913,"Neutral","Positive","Neutral","Positive","Kunjungan @Veolia Services Indonesia sebagai salah satu mitra bisnis daur ulang @Danone -AQUA memastikan sampah kemasan plastik yang telah dikumpulkan dapat diolah dengan standar menjadi material rPET (recycle PET) untukbahan baku botol plastik baru. #bijakberplastik ","2025-04-28T15:14:06.733670Z"
"",795,"1","2025-04-28T15:14:53.073758Z","Wed Jun 07 07:45:04 +0000 2023",1590,45.404,"Positive","Positive","Neutral","Positive","Pabrik Daur Ulang Sampah Botol Plastik Kategori Food Grade Dibangun di Kendal ","2025-04-28T15:14:53.073758Z"
"",796,"1","2025-04-28T15:26:57.282057Z","Tue Jun 06 06:32:03 +0000 2023",1591,722.811,"Neutral","Neutral","Neutral","Positive","Pegadaian Gandeng Plustik untuk Daur Ulang 1 Ton Sampah Plastik ","2025-04-28T15:26:57.282057Z"
"",797,"1","2025-04-28T15:27:13.092261Z","Wed Apr 24 07:40:14 +0000 2024",1593,9.612,"Neutral","Negative","Negative","Negative","Penelitian Ungkap Pelet Plastik Daur Ulang dari Indonesia Mengandung 30 Bahan Kimia Beracun dengan Konsentrasi Tinggi  #TempoTekno","2025-04-28T15:27:13.092261Z"
"",799,"1","2025-04-28T15:29:34.467305Z","Sat Jul 08 10:59:39 +0000 2023",1594,41.935,"Positive","Neutral","Neutral","Neutral","Di Hari Lingkungan Hidup Bank Syaria Indonesia berkolabolasi dengan Plasticplay menempatkan mesin daur ulang sampah plastik di kota Bogor sebagai upaya mengurangi sampah plastik. @bankbsi_id #BaliSustainableMovement2023 ","2025-04-28T15:29:34.467305Z"
"",798,"1","2025-04-28T15:28:51.349108Z","Wed Jul 10 12:37:41 +0000 2024",1595,29.419,"Positive","Positive","Positive","Positive","Jakarta Fair Kemayoran menjadi ajang untuk memperkenalkan inisiatif daur ulang botol plastik yang inovatif melalui acara bertajuk Jaga Indonesia ","2025-04-28T15:28:51.349108Z"
"",800,"1","2025-04-28T15:31:00.092169Z","Fri Feb 10 04:59:31 +0000 2023",1596,84.444,"Positive","Positive","Neutral","Positive","Coca-Cola Europacific Partners Indonesia dan Dynapack Asia Resmikan Pabrik Daur Ulang Plastik PET ","2025-04-28T15:31:00.093170Z"
"",801,"1","2025-04-28T15:32:27.328258Z","Thu Jul 13 04:24:03 +0000 2023",1597,86.233,"Positive","Neutral","Neutral","Positive","Makin keren aja nih #BankMandiri ini. Yang terbaru PT Bank Mandiri Tbk meluncurkan digital carbon tracking kartu debit &amp; kartu prabayar e-money berbahan plastik daur ulang &amp; kartu kredit nonfisik untk misi mendukung pencapaian emisi karbon nol bangsa Indonesia pada 2060. ","2025-04-28T15:32:27.328258Z"
"",802,"1","2025-04-28T15:33:24.369641Z","Tue Jul 02 14:51:03 +0000 2024",1598,56.031,"Neutral","Negative","Neutral","Negative","Investor takut investasi di Indonesia karena PDN gampang bocor produknya terbuat dari plastik daur ulang ","2025-04-28T15:33:24.369641Z"
"",803,"1","2025-04-28T15:48:11.427115Z","Thu Jul 20 14:08:47 +0000 2023",1599,885.796,"Neutral","Neutral","Neutral","Positive","Redam Jejak Karbon Bank Mandiri Terbitkan Kartu Debit dan E-money Plastik Daur Ulang Pertama di Indonesia dan Kartu Kredit Virtual Tanpa Kartu Plastik ","2025-04-28T15:48:11.427115Z"
"",804,"1","2025-04-28T15:48:17.640953Z","Thu Jul 20 12:12:27 +0000 2023",1600,5.149,"Positive","Neutral","Neutral","Positive","Bank Mandiri menjadi bank pertama di Indonesia yang menerbitkan kartu debit dan kartu prabayar e-money dari bahan plastik PVC daur ulang. #bisnisupdate #update #bisnis #text ","2025-04-28T15:48:17.640953Z"
"",805,"1","2025-04-28T15:49:49.065902Z","Fri Feb 17 12:40:58 +0000 2023",1601,89.691,"Positive","Neutral","Neutral","Neutral","Tim Kampanye Jelajah Bersih Negeri singgah di pabrik daur ulang plastik Veolia Indonesia di Kawasan Pasuruan Industrial Estate Rembang (PIER) Pasuruan Jawa Timur pada 10 Februari 2023. ","2025-04-28T15:49:49.065902Z"
"",806,"1","2025-04-28T15:50:27.881362Z","Tue Jun 06 04:11:51 +0000 2023",1602,36.376,"Positive","Neutral","Neutral","Positive","Pada #Computex2023 Acer menunjukkan komitmen kuat kami terhadap keberlanjutan dengan Aspire Vero 15 sebuah laptop hemat energi dengan rangka yang terbuat dari 40% plastik daur ulang PCR. Pilihan tepat untukmu yang #SayangBumi ️ #AcerComputex ","2025-04-28T15:50:27.881362Z"
"",807,"1","2025-04-28T16:12:50.567446Z","Fri Sep 15 20:49:28 +0000 2023",1604,1336.112,"Positive","Neutral","Neutral","Positive","Pada kesempatan ini Ibu Rut membawa mitra kerja dan pelaku usaha Norwegia 🇳🇴 seperti Avfall Norge yg bermitra dengan INSWA serta Inframar perusahaan Norwegia yg berencana membangun fasilitas daur ulang kimia skala komersial untuk sampah plastik Indonesia. ","2025-04-28T16:12:50.567446Z"
"",808,"1","2025-04-28T16:18:15.465086Z","Sat Jan 07 08:00:31 +0000 2023",1605,279.331,"Neutral","Negative","Neutral","Negative","Sampah plastik yang dihasilkan sulit terdegradasi atau daur ulang secara alami butuh kepedulian banyak pihak untuk mendapatkan solusinya. Simak selengkapnya di #Insight with @desianwar hari ini pukul 18.00 WIB hanya di  ","2025-04-28T16:18:15.465086Z"
"",809,"1","2025-04-28T16:35:12.293202Z","Fri Mar 17 00:45:02 +0000 2023",1606,1016.086,"Positive","Neutral","Positive","Positive"," Yuk peringati #GlobalRecyclingDay besok! ️ 18 Maret 2023 Taman Literasi Martha Christina Tiahahu 15.00 17.30 WIB Kamu berkesempatan mengikuti workshop daur ulang plastik &amp; memperluas wawasan terkait bahaya sampah plastik lho! ️ #SekarangSaatnya #AksiGenerasiIklim ","2025-04-28T16:35:12.293202Z"
"",810,"1","2025-04-28T16:35:24.787236Z","Mon Jul 24 11:17:11 +0000 2023",1607,10.491,"Positive","Neutral","Neutral","Positive","Bank Mandiri menjadi bank pertama di Indonesia yang menerbitkan kartu debit dan kartu prabayar E-Money dari bahan plastik PVC daur ulang dan juga kartu kredit virtual tanpa kartu plastik. ","2025-04-28T16:35:24.787236Z"
"",811,"1","2025-04-28T16:37:12.684514Z","Wed Jul 05 11:29:18 +0000 2023",1608,11.891,"Positive","Neutral","Neutral","Positive","TIM peneliti dari Universitas Ilmu Pengetahuan dan Teknologi Tiongkok menemukan proses daur ulang plastik polietilena satu dari lima jenis plastik yang paling umum bersifat sangat stabil dan tidak mudah terurai. Sumber: ","2025-04-28T16:37:12.684514Z"
"",812,"1","2025-04-28T16:37:27.505799Z","Wed Jun 14 03:35:04 +0000 2023",1609,13.572,"Positive","Neutral","Positive","Positive","Para siswa SMAN 6 Palembang serta tamu undangan lain melakukan daur ulang limbah plastik menjadi sampul buku wadah smartphone dan dompet. ","2025-04-28T16:37:27.505799Z"
"",813,"1","2025-04-28T16:37:40.192994Z","Sun Apr 02 14:30:04 +0000 2023",1610,11.6,"Positive","Neutral","Neutral","Positive"," Kami adakan pelatihan untuk memberdayakan perempuan khususnya kaum milenial dengan pelatihan pembuatan boneka dari plastik daur ulang ","2025-04-28T16:37:40.192994Z"
"",814,"1","2025-04-29T06:10:21.193364Z","Sat Jul 08 11:00:39 +0000 2023",1611,48759.5,"Positive","Positive","Neutral","Positive","Bank Syariah Indonesia @bankbsi_id menyediakan sebanyak 20 unit reverse vending machine (RVM) atau si daur ulang botol plastik di area G20. #BaliSustainableMovement2023 ","2025-04-29T06:10:21.193364Z"
"",815,"1","2025-04-29T06:10:49.886495Z","Fri Jun 16 11:52:06 +0000 2023",1612,27.66,"Positive","Neutral","Neutral","Positive","IPI akan terus berjuang untuk ekosistem &amp; sirkuler ekonomi sampah daur ulang plastik terutama kantong kresek #Jokowi #klhk #Indonesia #BUMNUntukIndonesia #kemenperin #pupr ","2025-04-29T06:10:49.886495Z"
"",816,"1","2025-04-29T06:11:03.769660Z","Mon Aug 12 05:56:01 +0000 2024",1613,12.834,"Positive","Neutral","Positive","Positive","Kota Deltamas Bersama Pemkab Bekasi Hadirkan Inovasi Aspal Berbahan Plastik Daur Ulang  Jakarta Dengan mengadopsi konsep ekonomi sirkular Indonesia dapat memimpin solusi efektif dalam pengelolaan limbah plast  ","2025-04-29T06:11:03.769660Z"
"",817,"1","2025-04-29T06:11:17.236559Z","Thu Nov 28 13:11:26 +0000 2024",1614,12.458,"Positive","Neutral","Positive","Positive","Daur ulang di Indonesia belum terlalu maju. Namun anak muda pembuat jam tangan dari sampah plastik bersinar terang di perusahaan startup yang ingin menghentikan perusakan lingkungan. Kami sedang dalam proses mendukung kegiatan ini secara maksimal. ","2025-04-29T06:11:17.236559Z"
"",818,"1","2025-04-29T06:18:19.020692Z","Thu Nov 02 06:40:00 +0000 2023",1615,420.717,"Positive","Positive","Neutral","Neutral","Sebuah perpustakaan multimedia yang dibangun dari botol plastik daur ulang oleh seorang arsitek Afrika diresmikan pada Selasa (31/10) di Kokrobite menyediakan akses ke berbagai sumber pembelajaran bagi siswa-siswa sekolah dari keluarga miskin  ","2025-04-29T06:18:19.020692Z"
"",819,"1","2025-04-29T06:18:36.619745Z","Fri Apr 04 05:35:58 +0000 2025",1616,15.982,"Positive","Neutral","Neutral","Neutral","Pantasan ya pelaku bisnis sampah kok masih sedikit di Indonesia. Kalau aku tajir sih (kapan ya wkwk) aku mau bangun pabrik daur ulang sampah plastik","2025-04-29T06:18:36.619745Z"
"",820,"1","2025-04-29T06:19:09.012674Z","Wed Jan 01 12:41:39 +0000 2025",1617,29.395,"Positive","Neutral","Neutral","Positive","Yang seperti ini perlu dilakukan oleh setiap perusahaan AMDK. Komitmen Perusahaan dalam menanggulangi sampah plastik Indonesia serta target kampanye Nasional pendidikan daur ulang yang menjangkau 100 juta konsumen dan 5 juta anak-anak pada 2025.  ","2025-04-29T06:19:09.012674Z"
"",821,"1","2025-04-29T06:19:16.151847Z","Fri Jul 21 02:48:31 +0000 2023",1618,7.319000000000001,"Positive","Neutral","Neutral","Positive","Redam Jejak Karbon Bank Mandiri Terbitkan Kartu Debit dan E-money Plastik Daur Ulang Pertama di Indonesia ","2025-04-29T06:19:17.779762Z"
"",822,"1","2025-04-29T06:19:33.185464Z","Wed Jul 10 06:04:07 +0000 2024",1619,14.428,"Neutral","Positive","Neutral","Positive","Saat ini satu dari setiap tiga botol yang diedarkan Coca-Cola di Indonesia terbuat dari 100% plastik PET daur ulang. #newsupdate #update #news #text ","2025-04-29T06:19:33.185464Z"
"",823,"1","2025-04-29T06:25:30.359085Z","Sat Jul 08 11:09:11 +0000 2023",1620,355.765,"Positive","Neutral","Neutral","Positive","Keren... di setiap kantor cabang Bank Syariah Indonesia @bankbsi_id akan disediakan mesin daur ulang sampah plastik yang sudah diintegrasikan dengan aplikasi Plasticpay. #BaliSustainableMovement2023 ","2025-04-29T06:25:30.359085Z"
"",824,"1","2025-04-29T06:25:45.622464Z","Thu Jul 20 12:58:35 +0000 2023",1621,13.596,"Positive","Neutral","Neutral","Positive","Bank Mandiri Terbitkan Kartu Debit dan E-money Plastik Daur Ulang Pertama di Indonesia ","2025-04-29T06:25:45.622464Z"
"",825,"1","2025-04-29T06:25:56.106390Z","Tue Sep 19 12:18:06 +0000 2023",1622,9.219,"Positive","Neutral","Neutral","Neutral","Venteny &amp; Plastic Bank Indonesia Akan Kumpulkan 20 Ribu Kg Plastik Daur Ulang #PlasticBankIndonesia ","2025-04-29T06:25:56.106390Z"
