,Unnamed: 0,Unnamed: 1,annotation_id,annotator,created_at,id,lead_time,sentimenteffective,sentimentpet,sentimentprocess,sentimentrecycle,text,updated_at
36,82.0,,452,1,2025-04-16T12:54:07.121618Z,1163,74.888,Positive,Neutral,Positive,Positive,"Menilik Uniknya Ajang Balap Perahu yang Manfaatkan Limbah Plastik di Uganda

Uganda mengadakan balapan perahu plastik daur ulang pada Sabtu (22/2) sebagai bagian dari upaya yang sedang dilakukan untuk memerangi pencemaran air.
   
Acara tersebut digelar di Danau Victoria dekat Distrik Wakiso di Uganda tengah, menarik peserta dari berbagai sekolah dasar dan menengah yang berlokasi di sekitar perairan itu.
   
Romina Wilke Koehler, anggota dewan dari 7 Hills International School, yang merupakan salah satu penyelenggara acara tersebut, mengatakan ini adalah edisi keempat dari ajang balapan itu.

""Kami bertanya kepada setiap sekolah bagaimana mereka akan membuang plastik (yang digunakan). Kami tidak ingin mereka mengumpulkan plastik kemudian membuangnya lagi,"" jelas Koehler.
   
Dia menyebutkan bahwa sejumlah sekolah telah mengembangkan cara-cara inovatif untuk mendaur ulang sampah plastik, mengubahnya menjadi kerajinan tangan, kursi, dan meja.
   
""Kita perlu menemukan cara untuk mengurangi pencemaran pada perairan kita. Kita bergantung pada air untuk penghidupan, jadi sangat penting untuk berbicara dengan generasi penerus kita tentang cara melindunginya (perairan),"" ujarnya.
   
Koehler menyatakan optimismenya bahwa lebih banyak orang akan berkontribusi dalam mengurangi polusi melalui inisiatif seperti ini.

Peter Julius Ogenrwot, seorang guru dari Sekolah Menengah Chrysalis di Distrik Omoro, Uganda utara, mengatakan bahwa mereka mendengar tentang acara tersebut dari media sosial dan memutuskan untuk berpartisipasi.
   
""Kami memulai dengan klub daur ulang, dan kini kami membuat kursi dan tempat sampah dari botol plastik yang dikumpulkan dari sekitar sekolah,"" ujarnya.
   
Dia menekankan bahwa ajang balap perahu ini memberikan kesempatan bagi para siswa untuk memahami pentingnya konservasi air dan daur ulang sampah plastik.",2025-04-16T12:54:07.121618Z
37,83.0,,444,1,2025-04-16T12:41:37.398719Z,1164,7.138,Neutral,Neutral,Neutral,Positive,Membuat Gagang Kapak dari Plastik Daur Ulang,2025-04-16T12:41:37.398719Z
38,85.0,,445,1,2025-04-16T12:41:52.435403Z,1166,7.631,Neutral,Neutral,Positive,Positive,"Kotak penyimpanan soket listrik ini terbuat dari pot plastik daur ulang, kecil, ringan dan praktis",2025-04-16T12:41:52.435403Z
39,90.0,,446,1,2025-04-16T12:47:35.911887Z,1171,131.297,Neutral,Neutral,Positive,Positive,"Ide kreatif dengan memanfaatkan plastik bekas👍☺

#kreatif #edukasi #inspirasi #poo #viral #kerajinantangan
@sorotan #amazing #trending",2025-04-16T12:47:35.911887Z
40,91.0,,448,1,2025-04-16T12:49:19.618963Z,1172,91.689,Positive,Positive,Positive,Positive,"Taiwan berhasil menciptakan sebuah mesin pendaur ulang yang dinamakan ""Trashpresso"". Alat ini dapat mengubah sampah plastik serta material lainnya menjadi bahan bangunan seperti tegel/ubin, batu bata dan lain-lain. Mesin daur ulang ini uniknya dapat dipindah ke mana saja menggunakan tenaga matahari dan dapat digunakan secara otomatis. Beberapa tahap dalam proses daur ulang Trashpresso adalah pencucian, pemotongan, penghilangan endapan dan zat tidak berguna lainnya, dan pembentukan ulang. Dengan cara ini, limbah plastik yang membutuhkan waktu ribuan tahun untuk terurai dapat diubah menjadi tegel berbentuk segi enam yang cantik dan berkualitas. 5 botol plastik dapat didaur ulang menjadi 1 buah tegel, 50 tutup botol dan gelang plastik juga dapat didaur ulang menjadi 1 buah tegel. Dalam waktu 1 jam, 50 kg sampah dapat diubah menjadi materi yang dapat digunakan kembali!",2025-04-16T12:49:19.618963Z
41,92.0,,447,1,2025-04-16T12:47:46.442725Z,1173,5.165,Neutral,Neutral,Positive,Positive,"Lomba fhesyen show SMP N 12 BITUNG
baju sampah plastik daur ulang",2025-04-16T12:47:46.442725Z
42,93.0,,449,1,2025-04-16T12:51:15.574792Z,1174,114.497,Positive,Neutral,Positive,Positive,"Daur ulang sampah plastik mnjdi furnitur👍
Bersama kita bisa💪
Artinya, jika pemerintah mau diskusi bersama masyrkat yg memang cinta n bergelut dibidang sampah plastik, yakin...sampah plastik bisa ditanggulagi👍💪",2025-04-16T12:51:15.574792Z
43,94.0,,609,1,2025-04-19T14:38:20.261301Z,1175,22.816000000000003,Neutral,Neutral,Positive,Neutral,Hasil akhir dari daur ulang sampah plastik,2025-04-19T14:38:20.261301Z
44,95.0,,450,1,2025-04-16T12:51:57.372447Z,1176,6.799,Positive,Neutral,Positive,Neutral,antusias mereka membuat kami selalu bersemangat mengajarkan daur ulang sampah plastik,2025-04-16T12:51:57.372447Z
45,96.0,,451,1,2025-04-16T12:52:13.541918Z,1177,14.752,Neutral,Neutral,Neutral,Positive,"DAUR ULANG SAMPAH PLASTIK JADI KURSI
#daur #daurulang #sampah #kreatif #kerajinan #inspirasi #tutorial @sorotan Kata Bijak & Nasihat Hidup",2025-04-16T12:52:13.541918Z
46,97.0,,453,1,2025-04-16T12:56:21.595803Z,1178,50.519,Positive,Positive,Positive,Negative,"Hai #SahabatBahari, tahu nggak sih kalau sampah plastik itu terbagi menjadi beberapa jenis lho! Jenis sampah plastik digolongkan berdasarkan bahan baku, material hingga kegunaannya. Bahkan beberapa sampah plastik ini ternyata bisa di daur ulang. Nah, jadi jangan sampai sampah plastik dibuang sembarangan bahkan mencemari laut kita ya. Yuk bersama ikut Mimin untuk selalu membersihkan sampah plastik yang tersebar di pesisir dan laut kita.😉

Ekonomi Biru untuk Indonesia 

#KKPAccelerate #EkonomiBiru #KKPGOID #MenteriKKP #SaktiWahyuTrenggono #SampahPlastik",2025-04-16T12:56:21.596797Z
47,98.0,,454,1,2025-04-16T12:57:09.047707Z,1179,46.113,Positive,Neutral,Positive,Neutral,"Kami sebuah perusahaan pengolahan dan daur ulang sampah plastik ... Kami membuka peluang kerja utk bekerja dan belajar memahami pola pengolahan dan daur ulang sampah ..

Yang berminat ... Silahkan hubungi no kontak yang tertera atau datang langsung ke alamat kami ...

Yuk kapan lagi bisa bekerja sambil belajar memahami pola pengolahan dan daur ulang sampah plastik.",2025-04-16T12:57:09.047707Z
48,100.0,,455,1,2025-04-16T13:15:41.726395Z,1181,1100.902,Positive,Negative,Neutral,Negative,"Sampah plastik memiliki dampak buruk bagi bumi.  Apa saja dampak tersebut dan bagaimana cara mengatasinya...? 

Plastik merupakan jenis sampah yang menjadi perhatian  utama karena terus meningkat dan menimbulkan berbagai dampak buruk pada lingkungan dan semakin di luar kendali. 

Hal tersebut sejalan dengan penelitian yang di publikasikan oleh Tim CNN di mana di prediksi  710 juta ton plastik akan mencemari lingkungan dan meningkatkan polusi plastik pada tahun 2040.

Adapun dampak buruk akibat sampah plastik antara lain: pencemaran udara karena pembakaran sampah plastik, ekosistem di laut terganggu akibat sampah plastik yang di buang ke laut,  mengganggu kesehatan manusia serta sampah plastik yang sulit terurai juga mempengaruhi kesuburan tanah.

Selain dampak yang ditimbulkan, besarnya jumlah sampah plastik lambat laun dapat menenggelamkan bumi ini. Hal tersebut terjadi karena sejak tahap produksi, konsumsi hingga pembuangannya sampah plastik menghasilkan emisi karbon yang tinggi sehingga berkontribusi terhadap perubahan iklim. 

Semakin tinggi emisi karbon yang dihasilkan dari tumpukan sampah plastik maka akan semakin tinggi puka konsentrasi gas rumah kaca yang ada di atmosfer. Tingginya gas rumah kaca tersebut akan menimbulkan pemanasan global dan menyebabkan lapisan es di daerah kutub mencair.

Mencairnya es di kutub  kemudian menyebabkan kenaikan air laut sehingga menenggelamkan daerah-daerah terkhusus daerah yang rendah.
 
Jika kita tidak mau itu terjadi, maka kita harus mengatasi penumpukan sampah plastik dengan mengurangi konsumsi plastik, meningkatkan tingkat penggunaan kembali plastik,  meningkatkan pengumpulan dan daur ulang sampah plastik serta memperluas sistem pembuangan yang aman. 

#jpickalimantan #dayakvoices #dayakbercerita #bumi #bumiuntukkita #lindungibumi #bumiadalahkehidupan #stopsampahplastik #daurulangsampahplastik",2025-04-16T13:15:41.726395Z
49,101.0,,456,1,2025-04-16T13:16:40.090230Z,1182,46.453,Neutral,Neutral,Positive,Positive,"Membuat sapu dari botol bekas
 Yukk kurangi sampah plastik, mari kita daur ulang sesuatu yg bisa dimanfaatkan 😊

##diysapu #daurulangsampahplastik #botolbekas #honemade #inspirasi",2025-04-16T13:16:40.090230Z
50,102.0,,457,1,2025-04-17T03:58:28.874093Z,1183,9.037,Neutral,Neutral,Positive,Positive,"Hasil daur ulang sampah plastik.
Assalamualaikum selamat siang saudaraku tetap semangat jalin terus tali silahturahmi 🙏 
#fbpro
#jangkauan
#bersihituindah
Sorotan Sorotan",2025-04-17T03:58:28.874093Z
51,103.0,,458,1,2025-04-17T03:58:54.323368Z,1184,24.072,Neutral,Neutral,Positive,Neutral,"Langkah langkah konkrit menekan penggunaan plastik yang berlebihan agar alam tetap tersenyum dan bersahabat dengan kita😇;

1. Membawah kantong plastik sendiri

2. Membawah botol minuman atau tumbler sendiri ketika haus.jadi tidak mesti membeli air kemasan plastik.

3. Tidak menggunakan sedotan plastik jika ke rumah makan,restauran atau warung

4. Hindari membeli makanan atau minuman kemasan plastik.

5. Daur ulang sampah plastik.(pisahkan sampah non organik dan organik di rumah masing masing)",2025-04-17T03:58:54.323368Z
52,104.0,,459,1,2025-04-17T04:04:03.621714Z,1185,183.045,Neutral,Neutral,Positive,Positive,"Punya banyak sampah plastik dirumah ? Yukk kita bikin kreasi bareng-bareng ☺️
Ternyata barang-barang bekas dirumah yang kita anggap sampah itu bisa kita daur ulang loh jadi barang yang memiliki nilai guna dan bisa memiliki nilai jual juga 😁

#To_Tucraft
#LuwuUtara
#daurulangsampahplastik
#pemanfaatanlimbahplastik",2025-04-17T04:04:03.621714Z
53,105.0,,460,1,2025-04-17T04:04:14.477964Z,1186,9.591,Neutral,Neutral,Positive,Positive,"Daur Ulang sampah Plastik sederhana. 
Salam support buat kamu yg lagi berusaha BERGUNA. 
#fbpro",2025-04-17T04:04:14.477964Z
54,107.0,,461,1,2025-04-17T04:08:14.579945Z,1188,14.629,Neutral,Neutral,Positive,Positive,"Karya ibu dan alamsyah😍
Hasil daur ulang sampah plastik
Jadi keranjang sayur sekaligus hiasan dapur😁
.
.
.
#daurulangsampahplastik
#pedulilingkungan
#lingkunganbersihtanpasampahplastik",2025-04-17T04:08:14.579945Z
55,108.0,,462,1,2025-04-17T04:08:54.364691Z,1189,37.669,Positive,Neutral,Positive,Positive,"Ujian praktek kelas XI Seni Terapan Daur Ulang sampah plastik kresek
InsyaAllah tahun depan kelas XI dibagi banyak kelompok supaya banyak penampilan pesertanya 🥰🥰🥰
#maafkamimasihperdana
#sman1singkohor",2025-04-17T04:08:54.364691Z
56,109.0,,463,1,2025-04-17T09:05:37.381253Z,1190,106.387,Positive,Positive,Positive,Positive,"Kreasi daur ulang sampah plastik menjadi kerajinan tangan
Bunga dari penutup Botol🫰
P-5 kelas 3 SD Advent Sentani Timur",2025-04-17T09:05:37.381253Z
57,110.0,,464,1,2025-04-17T09:08:14.785536Z,1191,156.379,Neutral,Positive,Positive,Positive,"Main-main ke pabrik daur ulang sampah botol plastik di Indonesia!♻️

Kemarin abis visit pabrik yang gede dan canggih banget punya @amandinabuminusantara & @mahijaparahitanusantara di Cikarang, sekalian belajar proses recycle sampah botol plastik untuk jadi botol daur ulang. Gokil sih, salah satu pengalaman paling seru!🔥

#factoryvisit #MahijaParahitaNusantara #AmandinaBumiNusantara #RecyclingHero #circulareconomy",2025-04-17T09:08:14.785536Z
58,111.0,,465,1,2025-04-17T09:09:06.137753Z,1192,7.108,Positive,Neutral,Neutral,Positive,"Daur ulang sampah plastik
Kreasi anak SD",2025-04-17T09:09:06.137753Z
59,112.0,,466,1,2025-04-17T09:09:23.673307Z,1193,15.249,Neutral,Neutral,Positive,Positive,"Daur ulang sampah plastik adalah upaya untuk mengelola dan menggunakan kembali plastik bekas. Daur ulang plastik dapat mengurangi dampak negatif terhadap lingkungan dan pencemaran udara, air, dan tanah. 
#daurulangsampahplastik #foto #teks #fyp #trending #semuaorang #sorotan",2025-04-17T09:09:23.673307Z
60,123.0,,467,1,2025-04-17T09:10:28.023128Z,1198,53.571,Neutral,Positive,Positive,Positive,"Botol Plastik vs Botol Kaca

Dalam konteks air minum dalam kemasan yang biasa disediakan di kamar-kamar hotel, apakah penggunaan botol kaca lebih ramah lingkungan dibandingkan penggunaan botol plastik?

Botol Plastik

Penggunaan botol plastik mempunyai beberapa kelebihan seperti praktis, tamu bisa bawa untuk kepentingan di luar hotel, pengangkutan lebih ringan karena hanya perlu 1 trip saja (saat antar botol yang isi) sehingga jejak karbonnya lebih sedikit. Kelemahannya ada pada timbulan sampah plastiknya. Namun hal ini bisa disiasati dengan manajemen pengelolaan sampah yang baik dengan cara recycling/daur ulang. Botol plastik air minum kemasan yang berbahan PET dapat didaur ulang beberapa kali dan sudah menjadi sumber pendapatan dari industri daur ulang dalam ekosistem circular economy.

Bagaimana dengan botol kaca? 

Walaupun sedikit lebih mahal, botol kaca menjadi pilihan yang baik terutama untuk mengurangi sampah botol plastik sehingga terkesan ramah lingkungan walaupun tidak praktis dari sisi tamu karena tidak bisa dibawa keluar lingkungan kamar. Jangan lupa juga bahwa pengangkutan botol kaca menyumbang carbon footprint yang lebih besar karena berat muatan yang lebih tinggi dan memerlukan 2 kali trip (angkut botol berisi dan angkut botol kosong). Dalam proses sanitasi botol untuk penggunaan ulang juga memerlukan air dalam jumlah banyak dan zat kimia pembersih yang masuk ke tanah. Tutup botol kaca yang berbahan dari logam juga merupakan sampah, namun bisa didaur ulang dengan pengelolaan yang baik.

Jadi kesimpulannya mana yang lebih baik? 

Keduanya sama-sama baik dan sama-sama punya kelemahan. Yang diperlukan adalah kesadaran dan prilaku kita dalam mengelola sampah dengan bijak.

Sebagai tamu hotel, saya lebih suka kemasan plastik karena lebih praktis. Botol kosong akan saya masukkan di tempat sampah daur ulang/recycling bin yang biasanya juga tersedia di hotel.",2025-04-17T09:10:28.023128Z
61,125.0,,468,1,2025-04-17T09:10:37.678829Z,1199,8.469,Neutral,Negative,Negative,Negative,"Daur Ulang Sampa Plastik Menjadi Beras. 

#waspadaberasimpor
#semuaorang
@sorotan",2025-04-17T09:10:37.678829Z
62,131.0,,469,1,2025-04-17T09:17:28.154787Z,1200,408.74,Positive,Neutral,Positive,Positive,"👉Masya Allah...Tabarakallah

Ini hasil karya daur ulang sampah plastik
Siswa kelas 4B ku🥰

Ini hasil karya siswi perempuan👍😘

Ini dari pembungkus makanan ringan, pembungkus mie instant, dan lain-lain

Terimakasih anak2 hebatnya ibu guru🥰👍

#P5 #hasilkaryasiswakelas4B #Daurulangsampahplastik #kolasebajubatik",2025-04-17T09:17:28.154787Z
63,135.0,,470,1,2025-04-17T09:17:52.895274Z,1202,16.723,Positive,Neutral,Positive,Positive,"Sahabat, melawan polusi sampah plastik dapat dilakukan dengan daur ulang dan mengoptimalkan potensi nilai ekonomisnya lho! Salah satu caranya melalui model daur ulang. Rantai daur ulang menjadi kunci utama dalam penerapan ekonomi circular. Dengan melakukan daur ulang sampah plastik dan menggunakan kembali produk daur ulang dapat mengurangi penumpukan sampah di TPA. Model daur ulang ini juga memiliki nilai ekonomi bagi masyarakat serta dapat mendukung industri-industri pengolahan sampah.",2025-04-17T09:17:52.895274Z
64,136.0,,471,1,2025-04-17T09:17:59.516549Z,1203,4.177,Neutral,Neutral,Positive,Positive,Daur ulang sampah plastik,2025-04-17T09:17:59.516549Z
65,137.0,,472,1,2025-04-17T09:20:26.046217Z,1204,66.193,Neutral,Neutral,Positive,Positive,"Daur ulang sampah plastik menjadi karya yang estetik. 
By.Cia, Onel and mommy 🥰
#fyp
#bonus
#jangkauanluas
#hasilP5
#daurulangsampah
#kolasedariplastik",2025-04-17T09:20:26.046217Z
66,138.0,,473,1,2025-04-17T09:20:47.061239Z,1205,19.751,Neutral,Neutral,Positive,Positive,"Daur ulang sendok plastik sampah untuk dekorasi dinding
#recycling #diy #crafts",2025-04-17T09:20:47.061239Z
67,141.0,,474,1,2025-04-17T09:21:03.179164Z,1206,15.151,Positive,Positive,Positive,Positive,"Proyek Penguatan Profil Pelajar Pancasila (P5)
Tema Kewirausahaan
Daur ulang sampah gelas plastik menjadi tempat tissue yg bernilai dan kelihatan mewah 😍😍😍
Keren sekali ibu Wakakur Anha Kusuma Nu Amoorea dan Bapak/Ibu guru 
Kira2 harganyanya berapa ya??? 
#SMANKO
#P5
#KEWIRAUSAHAAN
#DaurUlangSampahPlastik",2025-04-17T09:21:03.179164Z
68,142.0,,475,1,2025-04-17T09:21:15.522351Z,1207,11.286,Neutral,Neutral,Positive,Positive,Daur ulang sampah plastik menjadi tali rafia @penggemar berat Semoga bermanfaat,2025-04-17T09:21:15.522351Z
69,146.0,,476,1,2025-04-17T09:21:29.349447Z,1208,9.805,Neutral,Neutral,Positive,Positive,"Proses daur ulang sampah plastik menjadi sesuatu yg bermanfaat,keren beb👍👍
 TinTin",2025-04-17T09:21:29.349447Z
70,147.0,,477,1,2025-04-17T09:21:38.913372Z,1209,8.535,Neutral,Neutral,Positive,Positive,Daur ulang sampah plastik menjadi barang yang mempunyai nilai jual,2025-04-17T09:21:38.913372Z
71,148.0,,478,1,2025-04-17T09:26:54.930616Z,1210,313.733,Positive,Neutral,Positive,Positive,"Sampah plastik yang menjadi masalah di berbagai tempat, diolah oleh seorang pria di Bali menjadi peluang.

Putu Eka Darmawan menyebut dirinya sebagai pemulung. 

Eka telah membuat berbagai produk daur ulang plastik, mulai dari furnitur, bahan konstruksi dan interior, hingga campuran aspal dan produk fesyen.

Plastik yang telah dicacah dimasukkan ke mesin pengering bersuhu lebih dari 200 derajat Celsius.

Dari situ, plastik kemudian dicetak menjadi papan berukuran 100x50cm dengan tebal sekitar 1,4cm.

“Papan plastik itu digunakan sebagai pengganti kayu. Saat ini sedang booming, banyak permintaan untuk digunakan sebagai furnitur,” kata Eka.",2025-04-17T09:26:54.930616Z
72,149.0,,479,1,2025-04-17T10:08:57.651019Z,1211,2521.716,Positive,Neutral,Neutral,Positive,Sampah plastik kini jadi masalah global. Jerman juga mulai kewalahan menindak pengusaha yang mengekspor sampah secara ilegal ke Asia. Kini sebuah lembaga penelitian Jerman membuat kapal yang bisa mendaur ulang sampah plastik langsung di lokasi. #DWInovator,2025-04-17T10:08:57.651019Z
73,150.0,,480,1,2025-04-17T10:09:12.686518Z,1212,13.878,Positive,Positive,Positive,Positive,"Ini tempat daur ulang sampah plastik terbesar di ASIA TENGGARA! ♻️

Kerennya, pabrik ini bisa olah plastik yang udah kotor dan susah didaur ulang. Dan semuanya bakal jadi botol plastik baru lagi 👌🏻💯

Ini dia PT Eterna Persada Indonesia by Pan Era Group!",2025-04-17T10:09:12.686518Z
74,151.0,,481,1,2025-04-17T10:10:25.958409Z,1213,71.293,Positive,Neutral,Positive,Positive,"On Progress ""program pananggulangan sampah plastik di wewidangan Desa Adat Sumbersari"" Daur Ulang Sampah Plastik Jenin MPL ( Multy Layer Plastic ) 
Bupda Sumbersari 
#TPS3R
#BUPDA
#PTESAB #rahayu #sumbersarikedas #kramadesaadatsumbersari 🙏🙏🙏",2025-04-17T10:10:25.958409Z
